prod_key,qty,local_acg,local_disc
1055656,29,443.7,402.52
1055665,29,424.27,384.83
1055672,147.5,285.105,285.105
1055699,364,6137.04,5569.2
1055701,29,627.85,569.56
1055707,261,2322.9,1952.28
1055795,120.6657,2108.566667,2060.46
1055817,43,931.26,931.26
1055843,12,76.56,76.56
1055876,62,1546.27,1463.11
1055877,136.3,2933.176,1173.543
1055953,106,2092.35,1806.93
1055994,40,1636.4,1636.4
1056010,59,433.69,433.69
1056016,1.2,11.34,9.888
1056017,58,1742.9,1734.2
1056344,58,2975.4,2438.32
1056395,47,432.4,432.4
1056527,58,319,319
1056954,87,531.57,531.57
1057053,598,3994.64,3994.64
1057881,163.25,3593.65,3483.615
1058167,69.5,1969.025,1555.28
1058211,51.4657,2312.395333,2089.54
1058371,13,229.84,208.52
1058549,1,20.6,20.6
1058556,154,1672.78,1648.71
1058634,58,988.03,809.97
1058700,62.4,651.292,639.58
1058709,241,5288.85,5257.3
1058760,32,141.76,141.76
1058779,213,6611.52,6611.52
1058899,116,866.52,866.52
1058939,186,892.8,892.8
1059009,40,94,94
1059035,29,661.2,570.72
1059037,29,669.32,669.32
1059044,112,1736,1736
1059190,29,1860.64,1557.59
1059349,126,5289.63,4687.89
1059371,10.15,75.719,68.614
1059765,108,5062.23,5062.23
1059872,170.5,1612.73,1585.47
1059937,292,1386.8,653.36
1060017,63.9992,657.28,657.28
1060300,58,2832.72,2569.4
1060495,50,1863.46,1863.46
1061141,1,120.87,120.87
1061169,125.9,6095.25,6086.84
1061213,126.1,1193.566,1166.309
1061287,75,2383.5,2383.5
1061531,219.4273,1814.674286,1814.674286
1061686,56,1022.75,1022.75
1061892,29,700.06,581.16
1061925,58,828.82,787.64
1061932,87,2464.71,2464.71
1062130,180.2,1854.698,1833.482
1062143,44,214.72,214.72
1062281,896,4271.35,4271.35
1062417,87,1487.7,1487.7
1062468,177,2728.34,2728.34
1062579,407,7575.4,7575.4
1062618,78,710.49,705.265
1062667,77.32,256.2964,256.2964
1062736,26,912.8,837.44
1062738,47,1078.92,1078.92
1062750,101,3145.14,3145.14
1062831,87,518.52,187.05
1063248,139.25,778.4075,646.12
1063250,20,338.4,338.4
1063384,160.6,5530.74,5457.892
1063763,263,2998.74,2896.16
1063969,108,867.24,867.24
1063986,90,769.5,438.3
1064093,84,1942.2,1942.2
1064209,218.5,12801.915,11814.295
1064235,87,1044,715.14
1064270,165.0325,3382.776,3294.560667
1064360,93,5351.99,5351.99
1064511,87,1211.04,1045.74
1064530,45,1934.2,1934.2
1064564,58,980.2,847.96
1064782,55,2007.5,2007.5
1064993,33.7,754.291,713.952
1064996,149.2,854.916,803.046
1065068,101.35,682.5635,682.5635
1065099,86,2663.14,2588.38
1065100,60,1772.4,1772.4
1065133,40.8,755.416,680
1065160,1.2,89.76,76.14
1065217,109,2823.12,2823.12
1065234,58,1128.68,1128.68
1065331,130.4,4204.096,4204.096
1065469,252.6,9700.944,9697.968
1065471,35,406.3,406.3
1065763,1769.856,24340.74429,24294.63429
1066019,122,3575.82,3575.82
1066127,65.9992,1476.68,1410.04
1066292,176.2,14162.118,13201.158
1066321,34,448.8,448.8
1066330,58,1000.5,1000.5
1066405,37,269.47,269.47
1066465,3,15.63,15.63
1066492,433,13641.745,13641.745
1066666,29,5110.67,5110.67
1066755,60,1203.42,1147.45
1067006,57,653.25,644.78
1067039,88,2172.32,1973.12
1067337,147,757.05,757.05
1067512,40.7,2064.304,2064.304
1067513,58,1780.03,1329.95
1067520,193.6,11172.896,10764.576
1067539,116,5067.88,4645.93
1067671,58,394.98,394.98
1067672,87,600.3,600.3
1067695,39.5,1914.03,1843.125
1067851,73,596.28,596.28
1068011,13,51.22,47.67
1068016,80,449.6,449.6
1068095,35.44,840.2172,733.796
1068153,845.3993,9386.41,9317.354
1068305,174,591.6,591.6
1068313,29,192.56,192.56
1068317,58,148.48,148.48
1068369,840,3040,3040
1068633,7.25,131.4425,109.1125
1068686,87,65.25,65.25
1068892,58,493,493
1068986,29,222.72,222.72
1068987,58,445.44,445.44
1068995,58,2545.04,2545.04
1068997,124,3765.76,3765.76
1069099,253.4,394.486,383.884
1069173,84,1609.44,1349.04
1069174,235,4168.9,3494.45
1069496,29,1079.67,502.57
1070008,566,23589.44,22380.54
1070088,116,1451.16,1451.16
1070089,87,2253.3,2253.3
1070211,58,1175.66,886.24
1070226,132,715.12,558.12
1070404,34.2,1047.888,812.934
1070460,39,157.17,149.81
1070503,58,3629.64,3245.1
1070508,8.7,34.104,28.71
1070614,87,638.58,537.66
1070995,29,966.57,733.7
1071018,145,6742.5,5238.27
1071026,37,1360.49,1004.18
1071030,145,5017,3872.66
1071125,58,1926.76,1282.38
1071914,58,3104.16,2395.98
1072044,58,1342.12,1049.22
1072075,72.9,2046.303,1334.07
1072176,118,2385.66,2385.66
1072197,188,1126.12,1126.12
1076800,190.133,1332.393333,1332.393333
1076816,844.5,49486.88,48995.674
1076887,418,5550.64,5550.64
1076892,69.3314,1960.206667,1904.333333
1076896,29,637.13,308.56
1076935,340.713,3015.321429,3015.321429
1077565,168,16002,14481.6
1077738,87,1311.96,590.73
1077997,67,2029.46,1918.9
1078161,29,1562.23,1417.23
1078298,58,2833.3,2570.56
1078390,29,606.39,204.45
1078391,203,1022.28,1022.28
2127010,81,933.66,933.66
2127109,29,667,477.05
2127121,106.3314,4829.66,3631.09
2127122,43.5,447.615,367.575
2127185,217,6181,5717.25
2127242,72,4006.8,3724.88
2127312,179.4,7684.376,7114.23
2127424,191,2619.05,2387.9
2127429,188,4136.4,4136.4
2127432,115,3222.6,2383.24
2127495,24,819.36,819.36
2127562,145,4785,4493.55
2127646,155.4157,3243.146667,2675.2075
2127985,227.5,1176.245,884.755
2128138,522,3879.04,2326.38
2128216,208,5512,3721.12
2128222,1417,8135.15,8135.15
2128223,221.5,1581.035,1515.93
2128229,387.25,10406.525,10397.1975
2128407,52.2,556.742,556.742
2128522,87,3194.64,2945.82
2128634,390,2186.5,2186.5
2128672,49.3,359.89,276.167
2128690,211.7125,2599.212857,2495.141429
2128895,342.9998,6860,6860
2128987,937,6090.5,5041.06
2129087,5.8,179.974,163.27
2129237,61,5365.66,4807.96
2129299,43.5,261.435,207.495
2129324,98.1657,1479.831667,1441.648333
2129336,97.2,1335.528,1277.694
2129461,66.3325,1384.363333,1384.363333
2129557,102,2951.88,2365.38
2129754,46,108.1,108.1
2129947,145,2892.79,2827.54
2130100,37.7,704.99,639.392
2130118,29,370.04,370.04
2130242,131.5,1592.21,1539.72
2130249,95.45,3063.945,3063.945
2130329,29,2241.41,2068.57
2130502,12.4987,893.5,800.625
2130543,405.6414,6552.97,5742.245
2130544,240.7842,7904.995,6255.612857
2130750,181,2857.14,2857.14
2130816,19.3314,407.5466667,321.5133333
2131081,692.1,2609.217,2609.217
2131120,90,679.5,603
2131128,29,793.44,705.86
2131421,817,15523,11952.71
2131711,29,324.51,109.33
2131712,240.0814,8904.690833,6633.5025
2131754,24,623.76,623.76
2131796,777,13986,11351.34
2132032,29,346.84,346.84
2132033,29,667,667
2132044,167.7853,1362.42,877.5192857
2132045,25.8912,177.8839286,122.2142857
2132194,742.9,10222.36,9889.23
2132413,378,19956.42,18151.5
2132444,38,1006.6,1006.6
2132502,68,278.8,278.8
2132503,67,267.33,265.05
2132504,42,100.92,96.64
2132505,87,214.39,214.39
2133061,131.7851,1190.353214,1179.778214
2133062,46.6059,1195.007143,923.7535714
2133827,2448.499,24128.415,10482.1
2133830,76.5,1373.7,1373.7
2133882,58,1276,1027.18
2133943,206,1837.96,1596.36
2134170,29,495.32,495.32
2134470,183.6661,2114.003333,2114.003333
2134520,29,744.72,460.52
2134545,29,852.89,852.89
2134566,29,783,610.74
2135315,281,514.23,514.23
2136293,133.1,308.425,277.864
2136743,247,6974.65,6801.85
2136818,620,93,93
2136824,46,9.2,9.2
2137141,338,50.18,50.18
2137526,21,2163.8,2156.93
2137662,409,2750.65,867.37
2137663,47.5693,873.4114286,272.1085714
2137732,44,629.2,497.06
2138018,666,11508.34,11508.34
2138321,760,5076.8,5076.8
2138415,116,3459.12,3043.84
2138416,43.75,2062.825,1919.3975
2139181,124.8,4979.52,4189.536
2145549,368.25,7151.415,7151.415
2145571,29,1015,949.17
2145843,50,238.5,138
2145864,69,33121.23,33121.23
2145982,101.5,1641.255,1641.255
2146019,466.72,10258.5056,9231.7216
2146092,52,858.16,777.47
2146097,83.5,2262.015,2262.015
2146098,85,3196.85,3196.85
2146178,78,2343.12,2343.12
2146277,29,812,633.36
2146285,58,408.32,266.8
2146302,217,2318.32,2318.32
2146332,8,113.68,113.68
2146333,151.4988,2945.270714,2895.570714
2146338,330.34,2727.91,2470.8382
2146348,129.5714,3693.518571,3592.958571
2146359,89.9262,3260.81,2958.65
2146362,62.5,1794.165,1794.165
2146437,172,4713.34,4713.34
2146442,239,8600.17,8600.17
2146576,316.25,12527.25,11424.7375
2147295,115.928,3676.735714,3655.452143
2154214,126.2,613.378,613.378
2154235,56,361.2,310.8
2154236,116,674.83,600.01
2154237,6,30.66,30.66
2154238,174,1889.06,1652.42
2154239,87,760.38,712.53
2154240,129,1063.62,1015.77
2154351,69,1026.62,1026.62
2154364,111,2020.2,2020.2
2154391,130,1684.8,1684.8
2154399,14.5,99.18,90.045
2154401,173,5449.5,4496.27
2154402,104,3178.24,3178.24
2154404,267.3314,5221.67,5061.006667
2154420,338.5,6370.57,6370.57
2154423,235.7,3099.652,2863.998
2154429,41.3324,370.5283333,346.3133333
2154437,812,3537.13,3522.05
2154446,29,90.48,80.91
2154447,69.3,1600.995,1328.679
2154449,69.15,424.6515,420.0115
2154463,58,1100.26,739.79
2154465,163,581.4,546.2
2154476,57,1180.44,1178.22
2154477,60.9,1077.031,1035.706
2154478,43.5,943.95,918.575
2154496,43.5,490.97,365.545
2154509,116,1798,1587.46
2154510,29,493,426.01
2154511,29,493,438.77
2154514,76,1637.68,1466.49
2154515,82,1238.2,1238.2
2154525,750.75,6058.5525,5382.8775
2154528,178,5030.25,5030.25
2154541,86,2697.78,2246.76
2154550,87,5965.98,5965.98
2154551,91.6,9778.392,9643.02
2154566,413,5798.52,3609.62
2154569,437,9650.84,9650.84
2154574,82.8559,324.8,269.2857143
2154575,174.2136,998.5864286,990.3614286
2154576,58,517.36,428.62
2154583,47,884.24,822.33
2154595,35.333,669.2133333,669.2133333
2154632,29,642.64,541.72
2154656,64,385.92,385.92
2154674,493,8378.92,8378.92
2154688,58,1006.36,1006.36
2155112,58,2257.07,2257.07
2155117,17,725.22,725.22
2155118,29,1074.45,1074.45
2155119,29,1167.83,1167.83
2155185,145,2031.45,2031.45
2155186,232,4508.05,4508.05
2155188,29,281.88,281.88
2155189,6,80.22,80.22
2155217,21,285.23,274.23
2155267,145,4414.38,3698.37
2155352,29,586.09,586.09
2160852,31,185.53,185.53
2161067,116,6148,4747.59
2161100,60,205.2,205.2
2161243,29,1450,841
2161600,116,3352.4,2878.83
2161666,158.35,1521.7435,1521.7435
2161844,180,1375.8,1329.6
2161858,29,328.28,256.07
2161887,58,3190,3190
2161889,23,702.05,647.14
2161922,137,1346.64,1346.64
2162176,29,910.89,910.89
2162179,29,1205.82,1205.82
2162333,55,816.75,670.45
2162382,23,304.98,304.98
2162652,83.5,1128.505,1090.66
2162735,87,1686.06,1601.67
2162799,87,5872.5,5285.25
2162829,29,1781.18,1781.18
2162855,42.2,214.578,193.268
2162900,1058.7,33677.736,33677.736
2163009,29,319,295.22
2163010,116,1053.28,713.69
2163414,1136.6658,23085.1,23085.1
2163421,273.5,2208.16,2187.1
2163500,163.8314,1980.536667,1864.121667
2178435,29,2603.62,2603.62
2178443,131,3024.85,3024.85
2178622,145,5174.18,4749.04
2178674,29,749.65,502.86
2178876,878.5,14111.8,13296.13
2179024,1160,22620,21122.4
2179042,1595.4,24122.448,12034.932
2179043,631,9493.74,4664.39
2179065,26,398.58,284.7
2179066,87,1829.61,1306.74
2179549,24,235.96,235.96
2179556,108,1102.64,704.32
2179615,268,3915.48,3915.48
2179632,29,422.82,422.82
2179724,58,1305,1305
2179748,87,3638.34,3355.59
2179749,116,7690.8,7092.24
2179751,29,1305,1305
2179755,180,7103.88,6920.84
2180580,62,860.56,860.56
2181783,58,748.2,748.2
2181816,29,1109.83,1109.83
3230555,45.5,561.925,561.925
3230668,58,1044,1044
3230687,162.4983,2761.465,2747.955
3230706,651.3314,13725.77667,13708.74
3230916,959.9995,24092,23785.68
3230964,437.95,63275.016,63275.016
3231165,185,731.662,724.83
3231168,395,14087.84,14087.84
3231267,30,1485.46,1471.18
3231460,36.2,4455.726,4062.768
4280598,46,816.04,816.04
4280615,84,74.84,74.84
4280801,87,624.37,624.37
5329788,103,197.76,197.76
5330216,29,1278.32,1185.52
5330683,6.4438,172.5177778,156.4711111
5330782,69,460.92,460.92
5330860,70,3114,2433.96
5330861,58,2842,2188.34
5331260,116,6888.08,6199.04
5331280,63,2457.63,2457.63
5331332,50,298,83.5
5331449,522,1284.12,1284.12
5331460,134,7102,5468.54
5331478,92.8314,751.8766667,749.7016667
5331479,43,494.93,494.93
5331527,62.6657,375.35,357.9966667
5331561,23.2,620.368,553.552
5331562,16.1,498.557,456.803
5331563,72.4,2098.66,1977.21
5331765,4.8314,35.04166667,11.55166667
5331848,107,4786.9,4640.89
5331889,124,119.04,119.04
5331895,79,3658.93,3658.93
5332052,29,343.07,343.07
5334368,29,661.49,379.61
5334465,116,4104.08,3208.56
5334473,91,4905.89,4791.89
5334476,29,1907.62,1760.3
5334477,53,6193.28,5868.38
5334482,180.0696,4447.480714,4434.193571
5335232,578.1,12718.2,10012.692
5335520,245,4987.3,4987.3
5335782,24.248,708.785,632.455
5335974,318,3866.74,3799.42
5335993,29,2842,1989.4
5336014,29,679.76,679.76
5336015,29,679.76,679.76
5336105,19.125,1120.725,1034.28
5336126,61,937.79,877.52
5336328,763,23870.83,23870.83
5336355,56,0,0
5336415,647,22978.65,22899.57
5336416,207,3312,3064.32
5336568,419.15,2508.2975,2410.1805
5336630,224,936.32,851.2
5336632,116,916.4,831.72
5336633,178,2342.94,2124.6
5336640,1649.25,21117.035,21117.035
5336858,116,3901,3901
5336860,46.4619,2874.938214,2852.073929
5336927,29,2294.48,2088
5336944,284,6051.28,5790.92
5336945,382.333,7526.17,7471.396667
5336974,15,353.7,328.5
5337334,133,3679.41,3307.92
5337335,270,8029.8,6836.4
5337477,58,352.06,286.81
5337633,174.72,4780.3392,4244.3856
5337743,58,1123.46,1123.46
5337744,29,533.6,533.6
5337765,95,3964.4,3964.4
5337794,29,880.73,572.46
5337819,99,1365.99,1335.75
5337820,64,1449.88,1449.88
5337850,145,5009.75,4307.95
5338784,177.8328,1445.55,1403.95
5340402,29,205.03,184.44
5340425,247,3514.81,3514.81
5340841,29,232.29,197.49
5340877,58,2957.42,2513.72
5340903,122.1406,905.58,771.1971429
5340904,95.4989,413.245,362.07
5340905,1.0353,6.794285714,5.458214286
5341230,179,456.89,439.07
5341235,135.8314,1651.908333,874.5933333
5341236,1421.3314,10702.64,4832.533333
5341239,139.3314,2340.8,2016.153333
5341240,175.4657,1069.448667,926.8713333
5341270,190,3952.76,3952.76
5341353,75.4,1099.97,1029.906
5341366,51,1053.33,895.83
5341432,65,355.15,355.15
5341476,87,1124.91,359.31
5341693,87,4021.14,3619.2
5342042,3139,0,0
5342056,785.6657,18272.40667,18240.50667
5342124,107,894.8,894.8
5342172,1046,16476.05,16401.95
5342326,504,13356,9675.68
5342411,113,2338.94,2338.94
5342680,76,2652.4,2652.4
5342698,291.2816,3092.181429,3043.027143
5342819,497,665.98,665.98
5342879,236,4602,4558.32
5343014,23,79.35,79.35
5343028,106.9278,713.4342857,700.8664286
5343030,29,743.27,690.49
5343054,232,2433.1,1440.14
5343230,116,2784,2505.6
5343232,87,2763.7,2487.33
5343238,244.5,6136.95,5525.7
5343385,116,531.28,531.28
5343389,58,852.02,852.02
5343390,29,317.26,317.26
5343392,29,616.83,616.83
5343394,464,1285.28,1285.28
5343395,368,176.64,176.64
5343400,87,872.61,872.61
5343401,168,4733.8,4733.8
5343463,33.35,192.705,173.855
5343504,58,602.8,602.8
5343574,29,666.42,615.67
5343652,87,1979.54,1979.54
5343665,87,4876.35,4876.35
5343671,29,913.5,913.5
5343711,58,2534.6,2534.6
5343720,58,1708.1,1708.1
5343756,58,2204,2204
5343759,112,4135.26,4135.26
5343861,29,1966.49,1356.91
5344007,29,791.7,680.92
5344216,29,1510.32,1286.73
5344219,87,2959.74,2520.39
5344220,29,986.58,840.13
5344224,53,2938.02,2849.05
5344257,29,201.26,153.41
5344498,85,2091.25,1688.75
5344499,58,2320,1786.4
5344500,145,3045,2344.65
5344501,319,6699,5225.22
5344508,29,435,343.65
5344509,29,464,361.92
5344510,58,899,711.95
5344511,116,2378,1836.57
5344512,654,15696,12085.92
5344535,58,310.88,310.88
5344537,29,480.53,480.53
5344538,52.5,1664.965,1635.04
5344543,58,3422,3079.8
5344659,467,1469.01,1469.01
5344660,53.375,918.05,918.05
5344748,29,559.99,313.49
5345082,131,4129.98,4129.98
5345086,316,2780.7,2660.35
5345103,87,1942.71,1440.72
5345190,116,2073.5,1557.01
5345326,52,1318.2,1171.84
5345348,116,5684,4376.68
5345393,496.3314,12471.43,12101.85
5345427,29,138.91,98.6
5345460,75,900,801
5345522,29,195.75,93.96
5345529,145,11056.25,9894.8
5345614,10,240,160.8
5345868,58,867.1,867.1
5345916,58,1635.02,1519.02
5345921,87,3254.67,3020.64
5345922,60,2244.6,2085.48
5345952,58,3135.48,2891.3
5345960,29,1183.2,1091.27
5346015,58,2144.84,2144.84
5346062,58,1720.86,1720.86
5346083,116,2692.36,2595.5
5346088,29,1331.1,1227.57
5346142,87,1341.54,1153.62
5346228,87,1783.5,1783.5
5346335,115.4,2569.952,2565.944
5346581,29,1644.3,1644.3
5346641,605.6,19379.2,17836.672
5346642,29,111.36,101.21
5346718,31,620,269.7
5346757,58,893.2,408.32
5346898,58,361.92,214.02
5346901,29,94.54,55.97
5347028,29,626.4,626.4
5347043,42,449.2,449.2
5347046,29,635.1,635.1
5347079,29,294.06,150.51
5347232,87,3480,2714.4
5347374,77.9979,1956.24,1956.24
5347659,29,1116.21,993.54
5347699,90,2359.8,2359.8
5349517,50,725,623.5
5350289,58,481.98,327.12
5350480,464,18888.4,18888.4
5350489,87,2871,2089.45
5350493,52.6653,2738.666667,2343.813333
5350551,58,2082.78,1628.64
5352529,4,11.4,4.92
5352531,29,976.14,900.16
5352906,203,5728.08,5728.08
5352907,72,2291.76,2291.76
5357489,58,3074,2397.72
5357508,26.1,1435.5,1119.69
5357511,55.1,1653,1289.34
5357512,37.7,4033.9,3146.442
5359630,29,118.03,118.03
5361325,49,267.05,267.05
5362457,52,502.97,502.97
5362516,218,529.74,529.74
5362517,174,445.44,445.44
5362518,158,383.94,383.94
5362521,29,135.14,135.14
5362526,29,121.51,121.51
5362555,14.5,107.3,65.395
5362941,103,535.6,535.6
5362942,54,259.74,259.74
5362972,87,439.35,439.35
5362978,199,1006.94,1006.94
5363458,58,2498.06,2002.16
5363467,58,290,8.7
5363747,1174,192.53,192.53
5363879,167,4568.31,3972.99
5363912,145,3944,3944
5364156,29,453.85,453.85
5364193,54,1490.94,1490.94
5364201,146.62,5458.5768,5265.1874
5364202,5.22,254.1618,191.8872
5364302,29,7250,5655
5364521,116,6965.8,6406.68
5364724,298,77.02,74.22
5364914,51,5296.86,5296.86
5364915,259.4,48034.358,45109.256
5367346,48,1761.21,1650.85
5367372,125,1875,1462.5
5367373,78,1248,973.44
5367460,68,338.42,310.58
5367601,145,7049.9,5723.15
5367655,63,2365.02,2365.02
5367710,80.8556,4902.275714,4854.408571
5367750,175.6657,5052.28,4904.766667
5367751,548,11224.2,11224.2
5367816,116,203,161.24
5367819,395,8441.15,8441.15
5368102,144.5332,3071.333333,3071.333333
5368109,43.5,1414.62,1177.69
5368137,1505,12728.25,11988.75
5368287,45.5706,1604.57,1413.17
5368399,29,870,678.6
5369022,11,281.6,281.6
5369056,219,3530.56,3129.48
5369100,29,2031.16,1562.23
5369129,307,7273.11,6977.74
5369141,87,3053.7,2452.82
5369167,81,2304.88,1547.4
5369173,29,794.6,715.14
5369174,25,720,720
5369357,116,5022.8,4717.72
5369494,108.14,2915.5396,2915.5396
5369654,44,5286.62,5012.82
5369730,87,2349,1832.22
5369732,38,704.52,704.52
5369895,250,5006.92,5006.92
5369908,87,1162.79,1123.06
5369990,29,303.63,303.63
5370542,39,947.7,947.7
5370550,29,678.6,678.6
5370566,405,10971.45,10971.45
5370642,72.5,1460.44,1392.87
5370664,29,1491.18,1183.49
5370775,29,2162.82,1903.27
5370865,29,1600.51,1360.39
5370913,123,2309.94,2309.94
5370961,45.5706,632.9871429,574.6557143
5371206,58,754,588.12
5371237,58,2175,1920.67
5371242,87,2766.6,2766.6
5371367,70,3321.82,3321.82
5371451,50.5,5209.165,4599.105
5371453,162.7,2214.716,2190.444
5371456,87,1522.5,1522.5
5371709,102,741,741
5371710,36,465.84,465.84
5371712,48.3314,2390.373333,2042.663333
5371764,58,247.66,247.66
5371892,23,1035,1035
5371893,110,6015.85,5653.06
5371895,87,4880.7,4501.38
5371989,331.3314,13627.94333,12976.04333
5372116,29,890.3,818.96
5372140,56,270.48,245.28
5372157,116,1493.5,1419.26
6421188,54,2263.61,2158.86
6421204,1986,1707.96,1707.96
6421501,58,1334,1040.52
6421581,45.5706,677.1914286,590.15
6421768,185,493.95,493.95
6421802,87,606.39,521.13
6421825,43.5,701.945,606.1
6421829,1623,11555.76,3895.2
6421836,116,9806.64,7646.72
6421838,87,4970.6,4063.48
6421960,176,9063.25,8274.16
6422071,116,812,633.36
6422073,21.5,150.5,117.39
6422074,29,232,180.96
6422283,116,1012.68,1012.68
6422426,17.4,613.002,570.024
6422471,383.4657,3165.450667,926.8746667
6422546,29,952.81,952.81
6422561,127.5,2868.75,2727.9
6422575,85,4020.5,3775.7
6422661,69,406.83,345.21
6422675,61,908.4,903.72
6423088,160,1356.46,1253.54
6423125,58,572.46,507.21
6423127,58,1313.12,980.78
6423461,58,812,557.96
7472287,29,666.42,539.4
7472291,153.6657,1310.43,1295.543333
7472295,16,565.16,542.57
7472482,58,644.38,582.9
7472549,47,705,549.9
7472560,29,1165.8,1165.8
7472564,29,580,501.12
7472570,58,698.61,647.28
7472571,29,377,325.67
7472580,6174.5,96134.285,96134.285
7472606,116,2730.06,2538.95
7473239,49,6727.92,6555.54
7473240,58,9020.74,8224.98
7473370,87,3579.18,3579.18
7473377,14.5,733.7,517.65
7473378,29,1212.49,855.5
7473550,87,3378.21,2635.23
7473686,29,29,29
7473753,223,10032.77,10032.77
7473828,41,1290.91,1290.91
7473907,48.6664,3770.466667,3768.16
7474025,6.666,197.8,177.9333333
7474067,145,5481,5481
7474093,29,2231.55,2231.55
7474095,29,2025.07,2025.07
7474199,175.4992,2276.17,2265.52
7474201,268.2847,6177.271429,5837.591429
7474209,29,296.96,296.96
7474231,290,1450,43.5
7474244,50,13076,12279.5
7474246,14.5,522,450.66
7474252,145,4906.8,2083.65
7474286,243.7,5037.279,5037.279
7474417,29,604.07,420.79
7474429,197.999,4247.1,2849.22
7474449,142,1561.38,1455.18
7474713,255,7430.4,7111.2
7474714,74,4475.52,4475.52
7474795,85,2069.75,2069.75
7474848,286,3756.32,3714.92
7474850,292.1332,1995.270667,1995.270667
7475003,4.8314,251.6233333,142.6316667
7475021,167,11626.91,9984
7475034,32,296,296
7475035,58,1100.26,705.86
7475178,29,398.75,285.36
7475182,68,340.68,340.68
7475183,58,290.58,290.58
7475329,174,10744.5,10744.5
7475485,38,120.08,80.56
7475657,84.9265,881.7035714,835.1171429
7475720,29,2218.5,2045.95
7475722,29,1449.42,1336.61
7475929,145,7902.5,7168.8
7476275,69,4014.01,4014.01
7476398,87,411.51,272.31
7476414,58,2035.8,2035.8
7476416,174,5802.03,5802.03
7476467,29,368.88,368.88
7476748,362,1513.16,1513.16
7476844,48.3314,4058.453333,3878.846667
7476951,111.8559,2419.47,2298.664286
7476988,29,1271.94,1173.05
7477014,55,597.3,597.3
7477090,87,2364.66,1791.33
7477165,804.6995,6452.462,6452.462
7477167,500.6649,7373.326667,7264.46
7477204,29,203,158.34
7477210,29,580,452.4
7477218,89,11124.11,9455.36
7477219,87,8827.89,7562.62
7477235,145,6812.1,5789.85
